1478193190.287218,0440,8,ff,00,00,00,ff,c1,08,00,R
1478193190.291030,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.292930,0316,8,05,21,74,09,21,21,00,70,R
1478193190.293171,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.293403,0260,8,19,21,22,30,08,8e,6c,08,R
1478193190.293639,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193190.293877,0329,8,40,bb,7f,14,11,20,00,14,R
1478193190.294131,0430,8,00,00,00,00,00,00,00,00,R
1478193190.294380,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.294631,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.294866,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.295113,0002,8,00,00,00,00,00,09,02,26,R
1478193190.295355,0545,8,d8,00,00,8c,00,00,00,00,R
1478193190.296086,0130,8,08,80,00,ff,41,80,02,c2,R
1478193190.296325,0131,8,17,80,00,00,41,7f,02,c0,R
1478193190.296565,0140,8,00,00,00,00,06,21,22,8b,R
1478193190.296815,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.297053,0350,8,05,20,c4,68,77,00,00,fe,R
1478193190.297303,0370,8,00,20,00,00,00,00,00,00,R
1478193190.297544,043f,8,10,40,60,ff,78,c4,08,00,R
1478193190.297788,0440,8,ff,00,00,00,ff,c4,08,00,R
1478193190.303005,0316,8,05,21,74,09,21,21,00,70,R
1478193190.303244,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.303475,0260,8,19,21,22,30,08,8e,6c,19,R
1478193190.303721,0002,8,00,00,00,00,00,09,03,3b,R
1478193190.303959,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.304200,0130,8,0b,80,00,ff,42,80,03,b4,R
1478193190.304440,0131,8,12,80,00,00,39,7f,03,ad,R
1478193190.304684,0140,8,00,00,00,00,08,28,23,89,R
1478193190.304918,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193190.305157,0329,8,40,bb,7f,14,11,20,00,14,R
1478193190.305397,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.306297,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.306547,0370,8,00,20,00,00,00,00,00,00,R
1478193190.306787,043f,8,10,40,60,ff,78,c8,08,00,R
1478193190.307026,0350,8,05,20,d4,68,77,00,00,ee,R
1478193190.307269,0440,8,ff,00,00,00,ff,c8,08,00,R
1478193190.311375,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.313005,0316,8,05,21,74,09,21,21,00,70,R
1478193190.313243,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.313471,0260,8,19,21,22,30,08,8e,6c,2a,R
1478193190.313702,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193190.313941,0329,8,40,bb,7f,14,11,20,00,14,R
1478193190.314195,0430,8,00,00,00,00,00,00,00,00,R
1478193190.314444,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.314692,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.314929,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.315177,0002,8,00,00,00,00,00,09,04,68,R
1478193190.315418,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.316075,0130,8,0d,80,00,ff,19,80,04,cc,R
1478193190.316314,0131,8,00,80,00,00,2c,7f,04,6c,R
1478193190.316555,0140,8,00,00,00,00,0a,26,24,36,R
1478193190.316806,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.317042,0350,8,05,20,e4,68,77,00,00,de,R
1478193190.317295,0370,8,00,20,00,00,00,00,00,00,R
1478193190.317534,043f,8,10,40,60,ff,78,c9,08,00,R
1478193190.317775,0440,8,ff,00,00,00,ff,c9,08,00,R
1478193190.319699,00a0,8,5c,84,74,09,00,1f,02,00,R
1478193190.319939,00a1,8,85,87,00,00,24,00,00,00,R
1478193190.322905,0316,8,05,21,74,09,21,21,00,70,R
1478193190.323146,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.323375,0260,8,19,21,21,30,08,8e,6c,3c,R
1478193190.323622,0002,8,00,00,00,00,00,09,05,75,R
1478193190.323860,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.324100,0130,8,0e,80,00,ff,01,80,05,22,R
1478193190.324338,0131,8,05,80,00,00,2c,7f,05,45,R
1478193190.324576,0140,8,00,00,00,00,0c,29,25,8d,R
1478193190.324808,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193190.325046,0329,8,40,bb,7f,14,11,20,00,14,R
1478193190.325288,0545,8,d8,00,00,8b,00,00,00,00,R
1478193190.326107,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.326505,043f,8,10,40,60,ff,78,c9,08,00,R
1478193190.326760,0370,8,00,20,00,00,00,00,00,00,R
1478193190.326990,0350,8,05,20,f4,68,77,00,00,ce,R
1478193190.327232,0440,8,ff,00,00,00,ff,c9,08,00,R
1478193190.331013,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.332887,0316,8,05,21,78,09,21,21,00,70,R
1478193190.333128,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.333357,0260,8,19,21,21,30,08,8e,6b,0a,R
1478193190.333593,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193190.333831,0329,8,40,bb,7f,14,11,20,00,14,R
1478193190.334086,0430,8,00,00,00,00,00,00,00,00,R
1478193190.334334,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.334582,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.334819,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.335065,0002,8,00,00,00,00,00,09,06,52,R
1478193190.335304,0545,8,d8,5f,00,8b,00,00,00,00,R
1478193190.335443,05f0,2,01,00,R
1478193190.336077,0130,8,0e,80,00,ff,0b,80,06,0a,R
1478193190.336316,0131,8,00,80,00,00,34,7f,06,42,R
1478193190.336555,0140,8,00,00,00,00,0e,29,26,a9,R
1478193190.336805,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.337044,0350,8,05,20,04,68,77,00,00,3e,R
1478193190.337294,0370,8,00,20,00,00,00,00,00,00,R
1478193190.337534,043f,8,10,40,60,ff,78,c7,08,00,R
1478193190.337778,0440,8,ff,00,00,00,ff,c7,08,00,R
1478193190.340413,0690,8,00,00,00,00,a0,02,00,00,R
1478193190.342965,0316,8,05,21,78,09,21,21,00,70,R
1478193190.343207,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.343435,0260,8,19,21,21,30,08,8e,6a,1c,R
1478193190.343681,0002,8,00,00,00,00,00,09,07,4f,R
1478193190.343920,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.344164,0130,8,0f,80,00,ff,1a,80,07,dd,R
1478193190.344402,0131,8,05,80,00,00,38,7f,07,61,R
1478193190.344646,0140,8,00,00,00,00,10,33,27,d3,R
1478193190.344880,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193190.345114,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.345357,0545,8,d8,00,00,8b,00,00,00,00,R
1478193190.346084,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.346496,043f,8,10,40,60,ff,78,c6,08,00,R
1478193190.346746,0370,8,00,20,00,00,00,00,00,00,R
1478193190.346979,0350,8,05,20,14,68,77,00,00,2e,R
1478193190.347224,0440,8,ff,00,00,00,ff,c6,08,00,R
1478193190.350936,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.353060,0316,8,05,21,78,09,21,21,00,70,R
1478193190.353303,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.353533,0260,8,19,21,21,30,08,8e,6a,2d,R
1478193190.353765,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193190.354000,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.354254,0430,8,00,00,00,00,00,00,00,00,R
1478193190.354502,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.354751,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.354988,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.355232,0002,8,00,00,00,00,00,09,08,f4,R
1478193190.355473,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.356067,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.356302,0130,8,0a,80,00,ff,1a,80,08,52,R
1478193190.356539,0131,8,f2,7f,00,00,36,7f,08,fd,R
1478193190.356781,0140,8,00,00,00,00,12,23,28,df,R
1478193190.357013,0350,8,05,20,24,68,77,00,00,1e,R
1478193190.357263,0370,8,00,20,00,00,00,00,00,00,R
1478193190.357506,043f,8,10,40,60,ff,78,c9,08,00,R
1478193190.357748,0440,8,ff,00,00,00,ff,c9,08,00,R
1478193190.362891,0316,8,05,21,78,09,21,21,00,70,R
1478193190.363127,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.363357,0260,8,19,21,21,30,08,8e,6a,3e,R
1478193190.363601,0002,8,00,00,00,00,00,09,09,e9,R
1478193190.363840,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.364082,0130,8,05,80,00,ff,0e,80,09,0d,R
1478193190.364314,0131,8,e9,7f,00,00,36,7f,09,6c,R
1478193190.364552,0140,8,00,00,00,00,14,22,29,8b,R
1478193190.364784,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193190.365022,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.365261,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.366069,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.366507,043f,8,10,40,60,ff,78,cc,08,00,R
1478193190.366758,0370,8,00,20,00,00,00,00,00,00,R
1478193190.366993,0350,8,05,20,34,68,77,00,00,0e,R
1478193190.367239,0440,8,ff,00,00,00,ff,cc,08,00,R
1478193190.371014,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.372847,0316,8,05,21,78,09,21,21,00,70,R
1478193190.373090,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.373320,0260,8,19,21,21,30,08,8e,69,0c,R
1478193190.373557,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193190.373791,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.374045,0430,8,00,00,00,00,00,00,00,00,R
1478193190.374299,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.374542,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.374780,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.375024,0002,8,00,00,00,00,00,09,0a,ce,R
1478193190.375264,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.376053,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.376291,0130,8,fd,7f,00,ff,09,80,0a,d2,R
1478193190.376525,0131,8,e5,7f,00,00,3f,7f,0a,73,R
1478193190.376764,0140,8,00,00,00,00,16,22,2a,af,R
1478193190.377003,0350,8,05,20,44,68,77,00,00,7e,R
1478193190.377255,0370,8,00,20,00,00,00,00,00,00,R
1478193190.377495,043f,8,10,40,60,ff,78,c9,08,00,R
1478193190.377737,0440,8,ff,00,00,00,ff,c9,08,00,R
1478193190.382931,0316,8,05,21,80,09,21,21,00,70,R
1478193190.383172,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.383400,0260,8,19,21,21,30,08,8e,6a,1c,R
1478193190.383644,0002,8,00,00,00,00,00,09,0b,d3,R
1478193190.383883,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.384118,0130,8,fb,7f,00,ff,1c,80,0b,8d,R
1478193190.384351,0131,8,f7,7f,00,00,45,7f,0b,2a,R
1478193190.384593,0140,8,00,00,00,00,18,27,2b,da,R
1478193190.384827,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193190.385061,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.385300,0545,8,d8,5f,00,8c,00,00,00,00,R
1478193190.385437,05f0,2,01,00,R
1478193190.386044,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.386542,043f,8,10,40,60,ff,78,c6,08,00,R
1478193190.386778,0350,8,05,20,54,68,77,00,00,6e,R
1478193190.387029,0370,8,00,20,00,00,00,00,00,00,R
1478193190.387272,0440,8,ff,00,00,00,ff,c6,08,00,R
1478193190.390947,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.393001,0316,8,05,21,80,09,21,21,00,70,R
1478193190.393245,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.393474,0260,8,19,21,21,30,08,8e,68,2f,R
1478193190.393706,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193190.393940,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.394194,0430,8,00,00,00,00,00,00,00,00,R
1478193190.394443,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.394691,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.394929,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.395177,0002,8,00,00,00,00,00,09,0c,80,R
1478193190.395419,0545,8,d8,00,00,8b,00,00,00,00,R
1478193190.396044,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.396286,0130,8,08,80,00,ff,3b,80,0c,23,R
1478193190.396526,0131,8,2e,80,00,00,39,7f,0c,7b,R
1478193190.396770,0140,8,00,00,00,00,1a,00,2c,06,R
1478193190.397005,0350,8,05,20,64,68,77,00,00,5e,R
1478193190.397254,0370,8,00,20,00,00,00,00,00,00,R
1478193190.397493,043f,8,10,40,60,ff,78,c7,08,00,R
1478193190.397736,0440,8,ff,00,00,00,ff,c7,08,00,R
1478193190.402842,0316,8,05,21,80,09,21,21,00,70,R
1478193190.403082,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.403314,0260,8,19,21,21,30,08,8e,68,30,R
1478193190.403560,0002,8,00,00,00,00,00,0a,0d,49,R
1478193190.403798,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.404030,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193190.404271,0130,8,11,80,00,ff,3b,80,0d,08,R
1478193190.404510,0131,8,2e,80,00,00,22,7f,0d,fe,R
1478193190.404753,0140,8,00,00,00,00,02,20,2d,7a,R
1478193190.404987,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.405227,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.406031,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.406541,043f,8,10,40,60,ff,78,cc,08,00,R
1478193190.406775,0350,8,05,20,74,68,77,00,00,4e,R
1478193190.407026,0370,8,00,20,00,00,00,00,00,00,R
1478193190.407272,0440,8,ff,00,00,00,ff,cc,08,00,R
1478193190.411046,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.412811,0316,8,05,21,80,09,21,21,00,70,R
1478193190.413047,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.413279,0260,8,19,21,21,30,08,8e,68,0d,R
1478193190.413515,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193190.413749,0329,8,86,bb,7f,14,11,20,00,14,R
1478193190.414004,0430,8,00,00,00,00,00,00,00,00,R
1478193190.414252,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.414500,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.414738,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.414987,0002,8,00,00,00,00,00,0a,0e,6e,R
1478193190.415229,0545,8,d8,00,00,8b,00,00,00,00,R
1478193190.416020,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.416259,0130,8,12,80,00,ff,1a,80,0e,77,R
1478193190.416500,0131,8,00,80,00,00,04,7f,0e,82,R
1478193190.416746,0140,8,00,00,00,00,04,00,2e,2d,R
1478193190.416983,0350,8,05,20,84,68,77,00,00,be,R
1478193190.417233,0370,8,00,20,00,00,00,00,00,00,R
1478193190.417475,043f,8,10,40,60,ff,78,cf,08,00,R
1478193190.417716,0440,8,ff,00,00,00,ff,cf,08,00,R
1478193190.419711,00a0,8,5c,84,80,09,00,1f,02,00,R
1478193190.419949,00a1,8,85,87,00,00,24,00,00,00,R
1478193190.422883,0316,8,05,21,80,09,21,21,00,70,R
1478193190.423126,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.423353,0260,8,19,21,21,30,08,8f,67,1e,R
1478193190.423603,0002,8,00,00,00,00,00,00,0f,b1,R
1478193190.423842,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.424087,0130,8,0f,80,00,ff,0c,80,0f,28,R
1478193190.424323,0131,8,ee,7f,00,00,08,7f,0f,8d,R
1478193190.424565,0140,8,00,00,00,00,02,29,2f,56,R
1478193190.424800,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193190.425033,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.425274,0545,8,d8,00,00,8b,00,00,00,00,R
1478193190.426015,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.426519,043f,8,10,40,60,ff,78,d0,08,00,R
1478193190.426769,0370,8,00,20,00,00,00,00,00,00,R
1478193190.427014,0350,8,05,20,94,68,77,00,00,ae,R
1478193190.427252,0440,8,ff,00,00,00,ff,d0,08,00,R
1478193190.430934,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.432987,0316,8,05,21,74,09,21,21,00,70,R
1478193190.433231,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.433459,0260,8,19,21,21,30,08,8f,6b,2b,R
1478193190.433691,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193190.433923,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.434177,0430,8,00,00,00,00,00,00,00,00,R
1478193190.434426,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.434675,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.434913,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.435165,0002,8,00,00,00,00,00,00,00,0a,R
1478193190.435403,0545,8,d8,5e,00,8a,00,00,00,00,R
1478193190.435539,05f0,2,01,00,R
1478193190.436004,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.436244,0130,8,0b,80,00,ff,15,80,00,61,R
1478193190.436480,0131,8,f7,7f,00,00,29,7f,00,bf,R
1478193190.436727,0140,8,00,00,00,00,04,25,20,9f,R
1478193190.436958,0350,8,05,20,a4,68,77,00,00,9e,R
1478193190.437208,0370,8,00,20,00,00,00,00,00,00,R
1478193190.437449,043f,8,10,40,60,ff,78,cf,08,00,R
1478193190.437691,0440,8,ff,00,00,00,ff,cf,08,00,R
1478193190.440425,0690,8,00,00,00,00,a0,02,00,00,R
1478193190.442776,0316,8,05,21,74,09,21,21,00,70,R
1478193190.443018,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.443247,0260,8,19,21,21,30,08,8f,6d,3a,R
1478193190.443479,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193190.443730,0002,8,00,00,00,00,00,00,01,17,R
1478193190.443967,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.444205,0130,8,0b,80,00,ff,24,80,01,db,R
1478193190.444445,0131,8,fb,7f,00,00,3b,7f,01,02,R
1478193190.444688,0140,8,00,00,00,00,06,26,21,55,R
1478193190.444920,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.445162,0545,8,d8,00,00,8b,00,00,00,00,R
1478193190.445991,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.446505,043f,8,10,40,60,ff,78,cd,08,00,R
1478193190.446755,0370,8,00,20,00,00,00,00,00,00,R
1478193190.446989,0350,8,05,20,b4,68,77,00,00,8e,R
1478193190.447231,0440,8,ff,00,00,00,ff,cd,08,00,R
1478193190.450945,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.452802,0316,8,05,21,74,09,21,21,00,70,R
1478193190.453046,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.453278,0260,8,19,21,21,30,08,8f,6d,07,R
1478193190.453515,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193190.453747,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.454001,0430,8,00,00,00,00,00,00,00,00,R
1478193190.454249,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.454497,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.454735,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.454987,0002,8,00,00,00,00,00,00,02,30,R
1478193190.455227,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.455985,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.456230,0130,8,08,80,00,ff,2c,80,02,17,R
1478193190.456465,0131,8,f7,7f,00,00,3f,7f,02,98,R
1478193190.456705,0140,8,00,00,00,00,08,29,22,d8,R
1478193190.456944,0350,8,05,20,c4,68,77,00,00,fe,R
1478193190.457194,0370,8,00,20,00,00,00,00,00,00,R
1478193190.457438,043f,8,10,40,60,ff,78,ce,08,00,R
1478193190.457685,0440,8,ff,00,00,00,ff,ce,08,00,R
1478193190.462804,0316,8,05,21,74,09,21,21,00,70,R
1478193190.463042,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.463270,0260,8,19,21,21,30,08,8e,6d,19,R
1478193190.463504,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193190.463753,0002,8,00,00,00,00,00,00,03,2d,R
1478193190.463990,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.464230,0130,8,08,80,00,ff,1f,80,03,ae,R
1478193190.464466,0131,8,fb,7f,00,00,3d,7f,03,3d,R
1478193190.464707,0140,8,00,00,00,00,0a,20,23,d0,R
1478193190.464939,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.465183,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.466178,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.466508,043f,8,10,40,60,ff,78,cf,08,00,R
1478193190.466745,0350,8,05,20,d4,68,77,00,00,ee,R
1478193190.466996,0370,8,00,20,00,00,00,00,00,00,R
1478193190.467238,0440,8,ff,00,00,00,ff,cf,08,00,R
1478193190.471036,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.472932,0316,8,05,21,74,09,21,21,00,70,R
1478193190.473175,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.473403,0260,8,19,21,21,30,08,8e,6d,2a,R
1478193190.473636,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193190.473868,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.474122,0430,8,00,00,00,00,00,00,00,00,R
1478193190.474370,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.474618,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.474856,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.475109,0002,8,00,00,00,00,00,00,04,7e,R
1478193190.475349,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.476083,0130,8,09,80,00,ff,14,80,04,20,R
1478193190.476325,0131,8,05,80,00,00,3d,7f,04,cf,R
1478193190.476563,0140,8,00,00,00,00,0c,2f,24,25,R
1478193190.476813,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.477047,0350,8,05,20,e4,68,77,00,00,de,R
1478193190.477298,0370,8,00,20,00,00,00,00,00,00,R
1478193190.477537,043f,8,10,40,60,ff,78,cf,08,00,R
1478193190.477780,0440,8,ff,00,00,00,ff,cf,08,00,R
1478193190.482718,0316,8,05,21,74,09,21,21,00,70,R
1478193190.482958,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.483188,0260,8,19,21,21,30,08,8e,6c,3c,R
1478193190.483419,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193190.483668,0002,8,00,00,00,00,00,00,05,63,R
1478193190.483906,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.484150,0130,8,0a,80,00,ff,23,80,05,78,R
1478193190.484387,0131,8,05,80,00,00,39,7f,05,d4,R
1478193190.484625,0140,8,00,00,00,00,0e,23,25,4c,R
1478193190.484856,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.485095,0545,8,d8,5f,00,8b,00,00,00,00,R
1478193190.485233,05f0,2,01,00,R
1478193190.486133,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.486509,043f,8,10,40,60,ff,78,cd,08,00,R
1478193190.486760,0370,8,00,20,00,00,00,00,00,00,R
1478193190.486996,0350,8,05,20,f4,68,77,00,00,ce,R
1478193190.487238,0440,8,ff,00,00,00,ff,cd,08,00,R
1478193190.491017,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.492752,0316,8,05,21,74,09,21,21,00,70,R
1478193190.492995,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.493225,0260,8,19,21,21,30,08,8e,6d,08,R
1478193190.493461,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193190.493693,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193190.493948,0430,8,00,00,00,00,00,00,00,00,R
1478193190.494198,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.494445,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.494683,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.494934,0002,8,00,00,00,00,00,00,06,44,R
1478193190.495177,0545,8,d8,00,00,8b,00,00,00,00,R
1478193190.495959,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.496198,0130,8,0d,80,00,ff,35,80,06,cc,R
1478193190.496437,0131,8,09,80,00,00,2a,7f,06,dc,R
1478193190.496676,0140,8,00,00,00,00,10,0b,26,55,R
1478193190.496917,0350,8,05,20,04,68,77,00,00,3e,R
1478193190.497166,0370,8,00,20,00,00,00,00,00,00,R
1478193190.497407,043f,8,10,40,60,ff,78,cc,08,00,R
1478193190.497654,0440,8,ff,00,00,00,ff,cc,08,00,R
1478193190.502873,0316,8,05,21,74,09,21,21,00,70,R
1478193190.503113,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.503341,0260,8,19,21,21,30,08,8e,6d,19,R
1478193190.503589,0002,8,00,00,00,00,00,00,07,59,R
1478193190.503827,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.504061,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193190.504302,0130,8,0d,80,00,ff,27,80,07,ca,R
1478193190.504544,0131,8,05,80,00,00,1d,7f,07,d8,R
1478193190.504786,0140,8,00,00,00,00,12,25,27,d1,R
1478193190.505021,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193190.505260,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.506117,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.506505,043f,8,10,40,60,ff,78,cd,08,00,R
1478193190.506739,0350,8,05,20,14,68,77,00,00,2e,R
1478193190.506989,0370,8,00,20,00,00,00,00,00,00,R
1478193190.507231,0440,8,ff,00,00,00,ff,cd,08,00,R
1478193190.511136,04f0,8,00,00,00,80,00,67,d1,13,R
1478193190.512883,0316,8,05,21,74,09,21,21,00,70,R
1478193190.513124,018f,8,fe,50,00,00,00,3c,00,00,R
1478193190.513352,0260,8,19,21,21,30,08,8e,6d,2a,R
1478193190.513584,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193190.513818,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193190.514073,0430,8,00,00,00,00,00,00,00,00,R
1478193190.514321,04b1,8,00,00,00,00,00,00,00,00,R
1478193190.514569,01f1,8,08,00,00,00,00,00,00,00,R
1478193190.514807,0153,8,00,21,10,ff,00,ff,00,00,R
1478193190.515059,0002,8,00,00,00,00,00,00,08,e2,R
1478193190.515300,0545,8,d8,00,00,8a,00,00,00,00,R
1478193190.516074,0130,8,0d,80,00,ff,fa,7f,08,0d,R
1478193190.516314,0131,8,00,80,00,00,10,7f,08,d2,R
1478193190.516558,0140,8,00,00,00,00,14,20,28,0e,R
1478193190.516809,02c0,8,15,00,00,00,00,00,00,00,R
1478193190.517042,0350,8,05,20,24,68,77,00,00,1e,R
1478193190.517293,0370,8,00,20,00,00,00,00,00,00,R
1478193190.517531,043f,8,10,40,60,ff,78,cd,08,00,R
1478193190.517773,0440,8,ff,00,00,00,ff,cd,08,00,R
1478193190.519474,00a0,8,5c,84,74,09,00,1f,02,00,R
